ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
46855,Damon Hayler,M,29.0,184.0,87.0,Australia,AUS,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Boardercross,
46855,Damon Hayler,M,33.0,184.0,87.0,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Boardercross,
46857,Brett Ronald Hayman,M,24.0,165.0,54.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,
46857,Brett Ronald Hayman,M,28.0,165.0,54.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
46858,Gregory Loyal Hayman,M,30.0,156.0,52.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Flyweight,
46874,John Hayres,M,,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,
46885,Ross William Haywood,M,29.0,181.0,67.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,
46885,Ross William Haywood,M,29.0,181.0,67.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 20 kilometres Walk,
46893,Noel Edward Hazard,M,19.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Featherweight,
46899,Michael Gary Hazel,M,23.0,190.0,78.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
46955,Christine Rayoni Head,F,24.0,170.0,56.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Singles,
46955,Christine Rayoni Head,F,24.0,170.0,56.0,Australia-1,AUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Doubles,
46960,Shane Douglas Heal,M,21.0,183.0,80.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,
46960,Shane Douglas Heal,M,25.0,183.0,80.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,
46960,Shane Douglas Heal,M,30.0,183.0,80.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,
46960,Shane Douglas Heal,M,33.0,183.0,80.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,
46968,Cecil Patrick Healy,M,24.0,,,Australia,AUS,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Bronze
46968,Cecil Patrick Healy,M,24.0,,,Australia,AUS,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,
46968,Cecil Patrick Healy,M,24.0,,,Australia,AUS,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's One Mile Freestyle,
46980,John Alastair Heard,M,25.0,186.0,73.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
46981,Sarah Heard,F,24.0,176.0,72.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,
46990,"Suzanne ""Sue"" Hearn",F,60.0,165.0,68.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
46990,"Suzanne ""Sue"" Hearn",F,60.0,165.0,68.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",
46996,June Margaret Heath,F,27.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's Javelin Throw,
47017,"Christopher ""Chris"" Heberle",M,22.0,,,Australia,AUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
47017,"Christopher ""Chris"" Heberle",M,22.0,,,Australia,AUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
47020,Trisha Margaret Heberle,F,25.0,177.0,72.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,
47130,Clyde Hefer,M,23.0,187.0,80.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
47134,Nick Heffernan,M,26.0,184.0,90.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Individual",
47134,Nick Heffernan,M,26.0,184.0,90.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's epee, Team",
47159,Francis Hegerty,M,25.0,187.0,95.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
47159,Francis Hegerty,M,29.0,187.0,95.0,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,
47282,Monique Heinke,F,27.0,190.0,75.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,
47282,Monique Heinke,F,31.0,190.0,75.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,
47456,"Jorgen ""Jrn"" Hellner",M,30.0,182.0,75.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,
47478,Mathew Glen Helm,M,19.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Platform,
47478,Mathew Glen Helm,M,19.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Platform,
47478,Mathew Glen Helm,M,23.0,170.0,62.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Platform,Silver
47478,Mathew Glen Helm,M,23.0,170.0,62.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Platform,Bronze
47478,Mathew Glen Helm,M,27.0,170.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,
47478,Mathew Glen Helm,M,27.0,170.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Synchronized Platform,
47559,Scott Robert Hend,M,42.0,180.0,82.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
47569,Charles Allen Henderson,M,33.0,,56.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Bantamweight,
47584,Paul John Henderson,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,
47584,Paul John Henderson,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,
47585,Rebecca Henderson,F,20.0,158.0,49.0,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",
47585,Rebecca Henderson,F,24.0,158.0,49.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",
47626,Joanne Patricia Henke (-McDougall),F,17.0,,,Australia,AUS,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,
47626,Joanne Patricia Henke (-McDougall),F,17.0,,,Australia,AUS,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
47626,Joanne Patricia Henke (-McDougall),F,17.0,,,Australia,AUS,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,
47696,"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,Gold
47696,"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
47696,"John Malcolm ""Jon"" Henricks",M,25.0,182.0,78.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,
47739,George Ernest Morrison Henry,M,19.0,183.0,,Australia,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,
47739,George Ernest Morrison Henry,M,19.0,183.0,,Australia,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
47749,Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,Gold
47749,Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
47749,Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
47764,Jennifer Hens,F,30.0,174.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",
47771,"Russell ""Russ"" Henshaw",M,23.0,188.0,85.0,Australia,AUS,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,
47789,Craig Henwood,M,29.0,178.0,109.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,
47795,William Jehan Henzell,M,22.0,178.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,
47795,William Jehan Henzell,M,22.0,178.0,68.0,Australia-1,AUS,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,
47795,William Jehan Henzell,M,26.0,178.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,
47795,William Jehan Henzell,M,26.0,178.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Team,
47795,William Jehan Henzell,M,30.0,178.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Singles,
47795,William Jehan Henzell,M,30.0,178.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Team,
47814,Michael David Hepburn,M,20.0,186.0,77.0,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
47814,Michael David Hepburn,M,24.0,186.0,77.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
47816,Elizabeth Hepple,F,29.0,173.0,56.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Women's Road Race, Individual",
47820,"William Sharp Hannah ""Billy"" Herald",M,19.0,,,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,
47820,"William Sharp Hannah ""Billy"" Herald",M,19.0,,,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
47889,Gary Seymour Herford,M,24.0,183.0,86.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,
47890,Kim Herford,F,17.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,
48248,"Geoffrey ""Geoff"" Heskett",M,27.0,188.0,80.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,
48303,Amy Hetzel,F,25.0,178.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
48308,Kelly Heuchan,F,24.0,175.0,71.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,
48328,Dennis Norman Heussner,M,28.0,187.0,91.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
48328,Dennis Norman Heussner,M,32.0,187.0,91.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
48341,Harold Neil Hewitt,M,18.0,,,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Bronze
48342,Jason Michael Hewitt,M,21.0,176.0,85.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,
48345,Lauren Katherine Hewitt,F,17.0,170.0,62.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,
48345,Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,
48345,Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,
48345,Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,
48345,Lauren Katherine Hewitt,F,25.0,170.0,62.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,
48346,Lleyton Glynn Hewitt,M,19.0,180.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Men's Singles,
48346,Lleyton Glynn Hewitt,M,27.0,180.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Singles,
48346,Lleyton Glynn Hewitt,M,27.0,180.0,68.0,Australia-1,AUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Men's Doubles,
48346,Lleyton Glynn Hewitt,M,31.0,180.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Men's Singles,
48346,Lleyton Glynn Hewitt,M,31.0,180.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Tennis,Tennis Mixed Doubles,
48348,Thomas Sinton Hewitt,M,32.0,171.0,64.0,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 10,000 metres",
48348,Thomas Sinton Hewitt,M,32.0,171.0,64.0,Australia,AUS,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Marathon,
48371,Michelle Pearl Heyman,F,28.0,178.0,69.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
48404,Bruce Samuel Hick,M,32.0,184.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
48404,Bruce Samuel Hick,M,37.0,184.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,
48405,Kaylynn Hick,F,29.0,184.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,
48410,Colin Edward Hickey,M,20.0,162.0,56.0,Australia,AUS,1952 Winter,1952,Winter,Oslo,Speed Skating,Speed Skating Men's 500 metres,
48410,Colin Edward Hickey,M,20.0,162.0,56.0,Australia,AUS,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",
48410,Colin Edward Hickey,M,20.0,162.0,56.0,Australia,AUS,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 5,000 metres",
48410,Colin Edward Hickey,M,24.0,162.0,56.0,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,
48410,Colin Edward Hickey,M,24.0,162.0,56.0,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",
48410,Colin Edward Hickey,M,24.0,162.0,56.0,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 5,000 metres",
48410,Colin Edward Hickey,M,24.0,162.0,56.0,Australia,AUS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 10,000 metres",
48410,Colin Edward Hickey,M,28.0,162.0,56.0,Australia,AUS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,
48410,Colin Edward Hickey,M,28.0,162.0,56.0,Australia,AUS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Men's 1,500 metres",
48413,Stephanie Hickey,F,24.0,165.0,55.0,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Boardercross,
48417,Mark Christopher Hickman,M,30.0,183.0,90.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
48487,Yvette Higgins,F,22.0,173.0,73.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
48489,Lyndelle Higginson,F,21.0,178.0,66.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's 500 metres Time Trial,
48493,Graham Nathaniel Higham,M,20.0,183.0,,Australia,AUS,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Middleweight,
48535,Jamie Hildebrandt,M,27.0,165.0,83.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's BMX,
48539,Caroline May Hildreth,F,22.0,167.0,57.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,
48542,Lee Darrell Hiles,M,19.0,174.0,57.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,
48553,"Alexander ""Alex"" Hill",M,23.0,194.0,92.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Silver
48557,Brett Cecil Graeme Hill,M,20.0,,,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Butterfly,
48560,Clinton Rory Hill,M,24.0,186.0,77.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,
48560,Clinton Rory Hill,M,24.0,186.0,77.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
48560,Clinton Rory Hill,M,28.0,186.0,77.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,
48563,Darryn William Hill,M,21.0,174.0,88.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Sprint,
48563,Darryn William Hill,M,26.0,174.0,88.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,
48563,Darryn William Hill,M,26.0,174.0,88.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Team Sprint,Bronze
48577,Jenny Hill,F,27.0,159.0,48.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Extra-Lightweight,
48579,"Joanne Kay ""Jo"" Hill",F,27.0,182.0,70.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
48585,Narelle Mary Hill,F,26.0,162.0,57.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Lightweight,
48590,Rina Hill (-Bradshaw),F,35.0,166.0,52.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,
48600,"Thomas Patrick ""Tom"" Hill",M,25.0,175.0,73.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,
48606,Yvonne Avis Hill,F,42.0,163.0,57.0,Australia,AUS,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",
48609,"Michael Howard ""Mike"" Hillardt",M,23.0,180.0,70.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
48611,Lorraine Mary Hillas (Wharton-),F,22.0,165.0,54.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,
48611,Lorraine Mary Hillas (Wharton-),F,26.0,165.0,54.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
48625,"Alexander John ""Alex"" Hillhouse",M,25.0,166.0,58.0,Australia,AUS,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",
48635,Madeline Hills (Heiner-),F,29.0,174.0,53.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",
48635,Madeline Hills (Heiner-),F,29.0,174.0,53.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",
48691,Richard John Hine,M,24.0,169.0,59.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",
48729,Steven Leslie Hinton,M,24.0,171.0,75.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,
48850,David Gordon Hislop,M,25.0,178.0,72.0,Australia,AUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
48850,David Gordon Hislop,M,25.0,178.0,72.0,Australia,AUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
48850,David Gordon Hislop,M,25.0,178.0,72.0,Australia,AUS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
48850,David Gordon Hislop,M,29.0,178.0,72.0,Australia,AUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
48850,David Gordon Hislop,M,29.0,178.0,72.0,Australia,AUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
48850,David Gordon Hislop,M,29.0,178.0,72.0,Australia,AUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
48854,Clive A. M. Hitch,M,28.0,,,Australia,AUS,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,
48957,"Thomas Henry ""Tom"" Hoad",M,20.0,177.0,86.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,
48957,"Thomas Henry ""Tom"" Hoad",M,24.0,177.0,86.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,
48957,"Thomas Henry ""Tom"" Hoad",M,32.0,177.0,86.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,
48967,Melissa Marie Hoar,F,27.0,172.0,61.0,Australia,AUS,2010 Winter,2010,Winter,Vancouver,Skeleton,Skeleton Women's Skeleton,
48978,Russell Keith Hobby,M,31.0,190.0,84.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Individual",
48978,Russell Keith Hobby,M,31.0,190.0,84.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",
48978,Russell Keith Hobby,M,35.0,190.0,84.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",
48978,Russell Keith Hobby,M,35.0,190.0,84.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",
48978,Russell Keith Hobby,M,35.0,190.0,84.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",
48992,"Susan Elizabeth ""Sue"" Hobson",F,34.0,170.0,55.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 10,000 metres",
48992,"Susan Elizabeth ""Sue"" Hobson",F,38.0,170.0,55.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 10,000 metres",
48992,"Susan Elizabeth ""Sue"" Hobson",F,42.0,170.0,55.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,
49020,Belinda Jane Hocking,F,17.0,167.0,57.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,
49020,Belinda Jane Hocking,F,21.0,167.0,57.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,
49020,Belinda Jane Hocking,F,21.0,167.0,57.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Backstroke,
49020,Belinda Jane Hocking,F,25.0,167.0,57.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Backstroke,
49022,Murray Ian Hocking,M,25.0,180.0,80.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Badminton,Badminton Men's Singles,
